date,aircraft_registration,aircraft_type,type_of_occurance,place_of_occurance,status,report,report_link,geocode,latitude,longitude,formatted_address
"October 23, 2014",RP-R2505,Ayres Turbo Thrush S2R-T,Loss of Aircraft Control during Swathing Maneuver,"Barangay Tag-ugpo, Maragusan, Compostela Valley, Davao",Completed,Summary,http://www.caap.gov.ph?download=3102,"{'address_components': [{'long_name': 'Maragusan', 'short_name': 'Maragusan', 'types': ['locality', 'political']}, {'long_name': 'Compostela Valley', 'short_name': 'Compostela Valley', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Maragusan, Compostela Valley, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 7.4361773, 'lng': 126.3026046}, 'southwest': {'lat': 7.285509100000001, 'lng': 126.0478592}}, 'location': {'lat': 7.352188699999998, 'lng': 126.1545404}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 7.4361773, 'lng': 126.3026046}, 'southwest': {'lat': 7.285509100000001, 'lng': 126.0478592}}}, 'partial_match': True, 'place_id': 'ChIJZxAofDbw-zIRZwgF-iXWRzI', 'types': ['locality', 'political']}",7.352188699999998,126.1545404,"Maragusan, Compostela Valley, Philippines"
"October 19, 2014",RP-C8864,Cessna 152,Overshoot during landing,"Omni Aviation Airstrip, Clark Freeport Zone, Pampanga",Completed,Summary,http://www.caap.gov.ph?download=3105,"{'address_components': [{'long_name': 'Angeles', 'short_name': 'AC', 'types': ['locality', 'political']}, {'long_name': 'Pampanga', 'short_name': 'Pampanga', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '2009', 'short_name': '2009', 'types': ['postal_code']}], 'formatted_address': 'Omni Driveway, Angeles, 2009 Pampanga, Philippines', 'geometry': {'location': {'lat': 15.1699534, 'lng': 120.5638679}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 15.1713023802915, 'lng': 120.5652168802915}, 'southwest': {'lat': 15.1686044197085, 'lng': 120.5625189197085}}}, 'place_id': 'ChIJrXO3pILyljMRy99b7FejM5o', 'plus_code': {'compound_code': '5H97+XG Angeles, Pampanga, Philippines', 'global_code': '7Q725H97+XG'}, 'types': ['establishment', 'point_of_interest', 'university']}",15.1699534,120.5638679,"Omni Driveway, Angeles, 2009 Pampanga, Philippines"
"October 17, 2014",RP-C7555,Cessna 172K,Fuel Starvation due to clogged fuel filter,"Brgy. Cabilaoan, Lao-ac, Pangasinan",Completed,Summary,http://www.caap.gov.ph?download=3108,"{'address_components': [{'long_name': 'Laoac', 'short_name': 'Laoac', 'types': ['locality', 'political']}, {'long_name': 'Pangasinan', 'short_name': 'Pangasinan', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Ilocos Region', 'short_name': 'Ilocos Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Laoac, Pangasinan, Philippines', 'geometry': {'location': {'lat': 16.0184311, 'lng': 120.5429041}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 16.0197800802915, 'lng': 120.5442530802915}, 'southwest': {'lat': 16.0170821197085, 'lng': 120.5415551197085}}}, 'partial_match': True, 'place_id': 'ChIJabxYsFsVkTMRyrKXY1k4d7o', 'plus_code': {'compound_code': '2G9V+95 Laoac, Pangasinan, Philippines', 'global_code': '7Q822G9V+95'}, 'types': ['establishment', 'point_of_interest']}",16.0184311,120.5429041,"Laoac, Pangasinan, Philippines"
"October 1, 2014",RP-R5388,Allied Ag Cat G164B,Collision with Guy Wire during Landing,"Barangay Kasilak, Panabo City, Davao del Norte",Completed,Summary,http://www.caap.gov.ph?download=4320,"{'address_components': [{'long_name': 'Panabo', 'short_name': 'Panabo', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Manay, Panabo, Davao del Norte, Philippines', 'geometry': {'location': {'lat': 7.3483221, 'lng': 125.6005791}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 7.349671080291502, 'lng': 125.6019280802915}, 'southwest': {'lat': 7.346973119708498, 'lng': 125.5992301197085}}}, 'place_id': 'ChIJReu_2tdH-TIR0Ai2dudShzI', 'plus_code': {'compound_code': '8JX2+86 Panabo, Davao del Norte, Philippines', 'global_code': '6QV78JX2+86'}, 'types': ['establishment', 'point_of_interest']}",7.3483221,125.6005791,"Manay, Panabo, Davao del Norte, Philippines"
"August 20, 2014",RP-C6932,Cessna 172M,Runway Excursion during Landing,"San Fernando Community Airport, Poro Point Freeport Zone, San Fernando City, La Union",On-going,Interim Report,http://www.caap.gov.ph?download=8049,"{'address_components': [{'long_name': 'Poro Point', 'short_name': 'Poro Point', 'types': ['route']}, {'long_name': 'Freeport Zone', 'short_name': 'Freeport Zone', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'San Fernando', 'short_name': 'San Fernando', 'types': ['locality', 'political']}, {'long_name': 'La Union', 'short_name': 'La Union', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Ilocos Region', 'short_name': 'Ilocos Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '2500', 'short_name': '2500', 'types': ['postal_code']}], 'formatted_address': 'Poro Point, Freeport Zone, San Fernando, 2500 La Union, Philippines', 'geometry': {'location': {'lat': 16.6109508, 'lng': 120.2902853}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 16.6122997802915, 'lng': 120.2916342802915}, 'southwest': {'lat': 16.6096018197085, 'lng': 120.2889363197085}}}, 'place_id': 'ChIJD6h4BEyOkTMRKTOiNsheOXY', 'plus_code': {'compound_code': 'J76R+94 San Fernando, La Union, Philippines', 'global_code': '7Q82J76R+94'}, 'types': ['establishment', 'lodging', 'point_of_interest']}",16.6109508,120.2902853,"Poro Point, Freeport Zone, San Fernando, 2500 La Union, Philippines"
"July 2, 2014",RP-C6989,Cessna 150,Runway Excursion during Landing,"Plaridel National Airport, Brgy Lumang Bayan, Plaridel, Bulacan",Completed,Summary,http://www.caap.gov.ph?download=3114,"{'address_components': [{'long_name': 'Plaridel Airport', 'short_name': 'Plaridel Airport', 'types': ['airport', 'establishment', 'point_of_interest', 'university']}, {'long_name': '0385', 'short_name': '0385', 'types': ['street_number']}, {'long_name': 'General Alejo G. Santos Highway', 'short_name': 'General Alejo G. Santos Hwy', 'types': ['route']}, {'long_name': 'Plaridel', 'short_name': 'Plaridel', 'types': ['locality', 'political']}, {'long_name': 'Bulacan', 'short_name': 'Bulacan', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Central Luzon', 'short_name': 'Central Luzon', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '3004', 'short_name': '3004', 'types': ['postal_code']}], 'formatted_address': 'Plaridel Airport, 0385 General Alejo G. Santos Hwy, Plaridel, 3004 Bulacan, Philippines', 'geometry': {'location': {'lat': 14.8906749, 'lng': 120.8528025}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 14.8920238802915, 'lng': 120.8541514802915}, 'southwest': {'lat': 14.8893259197085, 'lng': 120.8514535197085}}}, 'place_id': 'ChIJPwQLV4hUljMRX_vyQR9WxhI', 'plus_code': {'compound_code': 'VVR3+74 Plaridel, Bulacan, Philippines', 'global_code': '7Q62VVR3+74'}, 'types': ['airport', 'establishment', 'point_of_interest', 'university']}",14.8906749,120.8528025,"Plaridel Airport, 0385 General Alejo G. Santos Hwy, Plaridel, 3004 Bulacan, Philippines"
"June 3, 2014",RP-R5837,Grumman Ag-Cat G164A,Runway overrun during rejected Take-Off,"MD Panabo Agr-Ventures Aerodrome Panabo City, Davao del Norte",Completed,Summary,http://www.caap.gov.ph?download=3117,"{'address_components': [{'long_name': 'Panabo', 'short_name': 'Panabo', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Panabo, Davao del Norte, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 7.4370284, 'lng': 125.7371521}, 'southwest': {'lat': 7.2357858, 'lng': 125.5579376}}, 'location': {'lat': 7.3087068, 'lng': 125.6841178}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 7.4370284, 'lng': 125.7371521}, 'southwest': {'lat': 7.2357858, 'lng': 125.5579376}}}, 'partial_match': True, 'place_id': 'ChIJ_-hpYFpE-TIRULmUr9KGfG0', 'types': ['locality', 'political']}",7.3087068,125.6841178,"Panabo, Davao del Norte, Philippines"
"May 4, 2014",RP-C8847,Cessna 152,Engine Failure,"Paniqui Airstrip, Brgy. Abogado, Paniqui, Tarlac",Completed,Summary,http://www.caap.gov.ph?download=3120,"{'address_components': [{'long_name': 'Purok Maligay Brgy Abogado', 'short_name': 'Purok Maligay Brgy Abogado', 'types': ['route']}, {'long_name': 'Paniqui', 'short_name': 'Paniqui', 'types': ['locality', 'political']}, {'long_name': 'Tarlac', 'short_name': 'Tarlac', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Central Luzon', 'short_name': 'Central Luzon', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Purok Maligay Brgy Abogado, Paniqui, Tarlac, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 15.6708454, 'lng': 120.5890639}, 'southwest': {'lat': 15.666875, 'lng': 120.5879849}}, 'location': {'lat': 15.6689783, 'lng': 120.588358}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 15.6708454, 'lng': 120.5898733802915}, 'southwest': {'lat': 15.666875, 'lng': 120.5871754197085}}}, 'partial_match': True, 'place_id': 'ChIJIwz11cw0kTMRyViDO36N1EQ', 'types': ['route']}",15.6689783,120.588358,"Purok Maligay Brgy Abogado, Paniqui, Tarlac, Philippines"
"April 27, 2014",RP-C1974,Beech Aircraft Corpration/ BE 95 B55,In-Flight Breakup,"1.5 kilometers of Runway 27 Bagabag Airport, Nueva Vizcaya",Completed,Summary,http://www.caap.gov.ph?download=3123,"{'address_components': [{'long_name': 'Bagabag Airport', 'short_name': 'Bagabag Airport', 'types': ['airport', 'establishment', 'point_of_interest']}, {'long_name': 'Bagabag', 'short_name': 'Bagabag', 'types': ['locality', 'political']}, {'long_name': 'Nueva Vizcaya', 'short_name': 'Nueva Vizcaya', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Cagayan Valley', 'short_name': 'Cagayan Valley', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Bagabag Airport, Bagabag, Nueva Vizcaya, Philippines', 'geometry': {'location': {'lat': 16.618953, 'lng': 121.252028}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 16.6203019802915, 'lng': 121.2533769802915}, 'southwest': {'lat': 16.61760401970849, 'lng': 121.2506790197085}}}, 'place_id': 'ChIJxSeD6S8-kDMRbgw-BEVtJAA', 'plus_code': {'compound_code': 'J792+HR Bagabag, Nueva Vizcaya, Philippines', 'global_code': '7Q83J792+HR'}, 'types': ['airport', 'establishment', 'point_of_interest']}",16.618953,121.252028,"Bagabag Airport, Bagabag, Nueva Vizcaya, Philippines"
"April 19, 2014",RP-R146,Cessna/A188 Ag-truck,Engine Failure,"Brgy. Tagnanan, Mabini, Compostela Valley",Completed,Summary,http://www.caap.gov.ph?download=3126,"{'address_components': [{'long_name': 'Mabini', 'short_name': 'Mabini', 'types': ['locality', 'political']}, {'long_name': 'Compostela Valley', 'short_name': 'Compostela Valley', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Mabini, Compostela Valley, Philippines', 'geometry': {'location': {'lat': 7.2834197, 'lng': 125.8570358}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 7.284768680291502, 'lng': 125.8583847802915}, 'southwest': {'lat': 7.282070719708497, 'lng': 125.8556868197085}}}, 'place_id': 'ChIJPQVL6Q5Z-TIRAybNjCcy_4A', 'plus_code': {'compound_code': '7VM4+9R Mabini, Compostela Valley, Philippines', 'global_code': '6QV77VM4+9R'}, 'types': ['establishment', 'point_of_interest']}",7.2834197,125.8570358,"Mabini, Compostela Valley, Philippines"
"April 10, 2014",RP-C1745,Cessna Aircraft Co. Cessna 152; MSN 15283147,Departure stall during Go-Around,"Approximately 200 meters from the end of RWY 35, Plaridel Airport, Bulacan",Completed,Summary,http://www.caap.gov.ph?download=4325,"{'address_components': [{'long_name': 'Plaridel Airport', 'short_name': 'Plaridel Airport', 'types': ['airport', 'establishment', 'point_of_interest', 'university']}, {'long_name': '0385', 'short_name': '0385', 'types': ['street_number']}, {'long_name': 'General Alejo G. Santos Highway', 'short_name': 'General Alejo G. Santos Hwy', 'types': ['route']}, {'long_name': 'Plaridel', 'short_name': 'Plaridel', 'types': ['locality', 'political']}, {'long_name': 'Bulacan', 'short_name': 'Bulacan', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Central Luzon', 'short_name': 'Central Luzon', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '3004', 'short_name': '3004', 'types': ['postal_code']}], 'formatted_address': 'Plaridel Airport, 0385 General Alejo G. Santos Hwy, Plaridel, 3004 Bulacan, Philippines', 'geometry': {'location': {'lat': 14.8906749, 'lng': 120.8528025}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 14.8920238802915, 'lng': 120.8541514802915}, 'southwest': {'lat': 14.8893259197085, 'lng': 120.8514535197085}}}, 'partial_match': True, 'place_id': 'ChIJPwQLV4hUljMRX_vyQR9WxhI', 'plus_code': {'compound_code': 'VVR3+74 Plaridel, Bulacan, Philippines', 'global_code': '7Q62VVR3+74'}, 'types': ['airport', 'establishment', 'point_of_interest', 'university']}",14.8906749,120.8528025,"Plaridel Airport, 0385 General Alejo G. Santos Hwy, Plaridel, 3004 Bulacan, Philippines"
"April 5, 2014",RP-R3100,Pawnee Brave PA 36-375,Collision with an electric cable wires during flight,"Purok 6 Katipunan, Kapalong, Davao Del Norte",Completed,Summary,http://www.caap.gov.ph?download=3129,"{'address_components': [{'long_name': 'Katipunan', 'short_name': 'Katipunan', 'types': ['administrative_area_level_5', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Katipunan, Davao del Norte, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 7.671156000000001, 'lng': 125.711389}, 'southwest': {'lat': 7.6398281, 'lng': 125.661264}}, 'location': {'lat': 7.654701500000001, 'lng': 125.6806086}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 7.671156000000001, 'lng': 125.711389}, 'southwest': {'lat': 7.6398281, 'lng': 125.661264}}}, 'partial_match': True, 'place_id': 'ChIJqVNHNFu6_jIRMIUXiEy3Ep4', 'types': ['administrative_area_level_5', 'political']}",7.654701500000001,125.6806086,"Katipunan, Davao del Norte, Philippines"
"March 7, 2014",RP-R3024,Grumman AgCat /G164-A TC 1A16,Power on stall during Swathing Maneuver,"Purok Macopa, Visayan Village, Tagum City, Davao del Norte",Completed,Summary,http://www.caap.gov.ph?download=3132,"{'address_components': [{'long_name': 'Tagum', 'short_name': 'Tagum', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '8100', 'short_name': '8100', 'types': ['postal_code']}], 'formatted_address': 'National Highway, Purok Orchids Visayan Village, Tagum, 8100, Philippines', 'geometry': {'location': {'lat': 7.437647300000001, 'lng': 125.8014537}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 7.438996280291503, 'lng': 125.8028026802915}, 'southwest': {'lat': 7.436298319708499, 'lng': 125.8001047197085}}}, 'place_id': 'ChIJ45XvxaBT-TIRvoy4blTs-7I', 'plus_code': {'compound_code': 'CRQ2+3H Tagum, Davao del Norte, Philippines', 'global_code': '6QV7CRQ2+3H'}, 'types': ['church', 'establishment', 'place_of_worship', 'point_of_interest']}",7.437647300000001,125.8014537,"National Highway, Purok Orchids Visayan Village, Tagum, 8100, Philippines"
"March 4, 2014",RP-R1420,Piper Aicraft Inc./PA 36-375 Pawnee Brave,In-Flight Fire,"Farming Town Aerodrome (FADI Airstrip), Santo Tomas, Davao Del Norte",Completed,Summary,http://www.caap.gov.ph?download=3135,"{'address_components': [{'long_name': 'Santo Tomas', 'short_name': 'Santo Tomas', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Santo Tomas, Davao del Norte, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 7.5633112, 'lng': 125.7340308}, 'southwest': {'lat': 7.419665899999999, 'lng': 125.5030061}}, 'location': {'lat': 7.509288700000001, 'lng': 125.6314191}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 7.5633112, 'lng': 125.7340308}, 'southwest': {'lat': 7.419665899999999, 'lng': 125.5030061}}}, 'partial_match': True, 'place_id': 'ChIJQ3T-FC9L-TIRaDJsi-aQYE4', 'types': ['locality', 'political']}",7.509288700000001,125.6314191,"Santo Tomas, Davao del Norte, Philippines"
"February 6, 2014",RP-R1750,Turbo Thrush S2RT,Runway Excursion during Landing,"Dapco Airstrip, Panabo, Davao Del Norte",Completed,Summary,http://www.caap.gov.ph?download=3141,"{'address_components': [{'long_name': 'Dapco Airstrip', 'short_name': 'Dapco Airstrip', 'types': ['airport', 'establishment', 'point_of_interest']}, {'long_name': 'Carmen', 'short_name': 'Carmen', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Dapco Airstrip, Carmen, Davao del Norte, Philippines', 'geometry': {'location': {'lat': 7.3787197, 'lng': 125.5875321}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 7.380068680291502, 'lng': 125.5888810802915}, 'southwest': {'lat': 7.377370719708497, 'lng': 125.5861831197085}}}, 'place_id': 'ChIJ6TiOcM1J-TIRZRdZspOsvIE', 'plus_code': {'compound_code': '9HHQ+F2 Carmen, Davao del Norte, Philippines', 'global_code': '6QV79HHQ+F2'}, 'types': ['airport', 'establishment', 'point_of_interest']}",7.3787197,125.5875321,"Dapco Airstrip, Carmen, Davao del Norte, Philippines"
"February 6, 2014",RP-R5388,Agcat G164B,Collision with an electric post during flight,"Panabo, Davao Del Norte",Completed,Summary,http://www.caap.gov.ph?download=3138,"{'address_components': [{'long_name': 'Panabo', 'short_name': 'Panabo', 'types': ['locality', 'political']}, {'long_name': 'Davao del Norte', 'short_name': 'Davao del Norte', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Davao Region', 'short_name': 'Davao Region', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Panabo, Davao del Norte, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 7.4370284, 'lng': 125.7371521}, 'southwest': {'lat': 7.2357858, 'lng': 125.5579376}}, 'location': {'lat': 7.3087068, 'lng': 125.6841178}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 7.4370284, 'lng': 125.7371521}, 'southwest': {'lat': 7.2357858, 'lng': 125.5579376}}}, 'place_id': 'ChIJ_-hpYFpE-TIRULmUr9KGfG0', 'types': ['locality', 'political']}",7.3087068,125.6841178,"Panabo, Davao del Norte, Philippines"
"January 25, 2014",RP-C8835,Cessna 152,Runway Excursion,"Loakan Airport, Baguio City",Completed,Summary,http://www.caap.gov.ph?download=3144,"{'address_components': [{'long_name': 'Loakan Airport', 'short_name': 'Loakan Airport', 'types': ['airport', 'establishment', 'point_of_interest']}, {'long_name': 'Loakan Road', 'short_name': 'Loakan Rd', 'types': ['route']}, {'long_name': 'Baguio', 'short_name': 'Baguio', 'types': ['locality', 'political']}, {'long_name': 'Benguet', 'short_name': 'Benguet', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Cordillera Administrative Region', 'short_name': 'CAR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Loakan Airport, Loakan Rd, Baguio, Benguet, Philippines', 'geometry': {'location': {'lat': 16.3756831, 'lng': 120.6131128}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 16.3770320802915, 'lng': 120.6144617802915}, 'southwest': {'lat': 16.3743341197085, 'lng': 120.6117638197085}}}, 'place_id': 'ChIJMyiFLtWgkTMR50bU2xJqP0s', 'plus_code': {'compound_code': '9JG7+76 Baguio, Benguet, Philippines', 'global_code': '7Q829JG7+76'}, 'types': ['airport', 'establishment', 'point_of_interest']}",16.3756831,120.6131128,"Loakan Airport, Loakan Rd, Baguio, Benguet, Philippines"
"January 3, 2014",RP-C3533,Cessna 172S,Nose Collapse due to a Hard Landing,Diosdado Macapagal International Airport,Completed,Summary,http://www.caap.gov.ph?download=3147,"{'address_components': [{'long_name': 'Clark International Airport', 'short_name': 'Clark International Airport', 'types': ['airport', 'establishment', 'point_of_interest']}, {'long_name': 'Andres Bonifacio Avenue', 'short_name': 'Andres Bonifacio Ave', 'types': ['route']}, {'long_name': 'Clark Freeport Zone', 'short_name': 'Clark Freeport Zone', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Mabalacat', 'short_name': 'Mabalacat', 'types': ['locality', 'political']}, {'long_name': 'Pampanga', 'short_name': 'Pampanga', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '2023', 'short_name': '2023', 'types': ['postal_code']}], 'formatted_address': 'Clark International Airport (CRK), Andres Bonifacio Avenue Clark Special Economic Zone, Clark Field, Andres Bonifacio Ave, Clark Freeport Zone, Mabalacat, 2023 Pampanga, Philippines', 'geometry': {'location': {'lat': 15.1846488, 'lng': 120.5569236}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 15.1859977802915, 'lng': 120.5582725802915}, 'southwest': {'lat': 15.1832998197085, 'lng': 120.5555746197085}}}, 'place_id': 'ChIJwbMFPkLtljMRfuV9F3sH9Rg', 'plus_code': {'compound_code': '5HM4+VQ Mabalacat, Pampanga, Philippines', 'global_code': '7Q725HM4+VQ'}, 'types': ['airport', 'establishment', 'point_of_interest']}",15.1846488,120.5569236,"Clark International Airport (CRK), Andres Bonifacio Avenue Clark Special Economic Zone, Clark Field, Andres Bonifacio Ave, Clark Freeport Zone, Mabalacat, 2023 Pampanga, Philippines"
"November 29, 2013",RP-C8371,PA-34-200,Collapsed Nose Landing Gear,"Plaridel Airport, Plaridel Bulacan",Completed,Summary,http://www.caap.gov.ph?download=3176,"{'address_components': [{'long_name': 'Plaridel Airport', 'short_name': 'Plaridel Airport', 'types': ['airport', 'establishment', 'point_of_interest', 'university']}, {'long_name': '0385', 'short_name': '0385', 'types': ['street_number']}, {'long_name': 'General Alejo G. Santos Highway', 'short_name': 'General Alejo G. Santos Hwy', 'types': ['route']}, {'long_name': 'Plaridel', 'short_name': 'Plaridel', 'types': ['locality', 'political']}, {'long_name': 'Bulacan', 'short_name': 'Bulacan', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Central Luzon', 'short_name': 'Central Luzon', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}, {'long_name': '3004', 'short_name': '3004', 'types': ['postal_code']}], 'formatted_address': 'Plaridel Airport, 0385 General Alejo G. Santos Hwy, Plaridel, 3004 Bulacan, Philippines', 'geometry': {'location': {'lat': 14.8906749, 'lng': 120.8528025}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 14.8920238802915, 'lng': 120.8541514802915}, 'southwest': {'lat': 14.8893259197085, 'lng': 120.8514535197085}}}, 'place_id': 'ChIJPwQLV4hUljMRX_vyQR9WxhI', 'plus_code': {'compound_code': 'VVR3+74 Plaridel, Bulacan, Philippines', 'global_code': '7Q62VVR3+74'}, 'types': ['airport', 'establishment', 'point_of_interest', 'university']}",14.8906749,120.8528025,"Plaridel Airport, 0385 General Alejo G. Santos Hwy, Plaridel, 3004 Bulacan, Philippines"
"November 24, 2013",RP-C3699,Eurocopter MBB BO-105,Simultaneous Loss of power on both engines,18 Nautical Miles NNW of Manila,Completed,Summary,http://www.caap.gov.ph?download=3179,"{'address_components': [{'long_name': 'Manila', 'short_name': 'Manila', 'types': ['locality', 'political']}, {'long_name': 'Metro Manila', 'short_name': 'NCR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Philippines', 'short_name': 'PH', 'types': ['country', 'political']}], 'formatted_address': 'Manila, Metro Manila, Philippines', 'geometry': {'bounds': {'northeast': {'lat': 14.6390175, 'lng': 121.0261686}, 'southwest': {'lat': 14.5539791, 'lng': 120.932951}}, 'location': {'lat': 14.5995124, 'lng': 120.9842195}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 14.6390175, 'lng': 121.0261686}, 'southwest': {'lat': 14.5539791, 'lng': 120.932951}}}, 'partial_match': True, 'place_id': 'ChIJi8MeVwPKlzMRH8FpEHXV0Wk', 'types': ['locality', 'political']}",14.5995124,120.9842195,"Manila, Metro Manila, Philippines"
